,Unnamed: 0,Movie,Release Date_x,Release Date_y,Budget,Revenue,Box Office,Genres,Rating,Runtime,Metascore,IMDb Rating,Awards,Production Company,noms,wins,nominations,oscar_wins
519,519,Winter on Fire: Ukraine's Fight for Freedom,2015-10-09,09 Oct 2015,0.0,0.0,0.0,Documentary,NOT RATED,102.0,79.0,8.4,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,,Nominated for 1 Oscar. Another 2 wins ,2.0,4.0,
520,520,Body Team 12,2015-04-19,19 Apr 2015,0.0,0.0,0.0,Documentary,,13.0,,7.3,Nominated for 1 Oscar. Another 2 wins & 2 nominations.,RYOT Films,Nominated for 1 Oscar. Another 2 wins ,2.0,2.0,
521,521,"Chau, Beyond the Lines",2015-08-21,21 Aug 2015,0.0,0.0,0.0,Documentary,,34.0,,7.1,Nominated for 1 Oscar. Another 5 wins & 1 nomination.,Cynasty Films,Nominated for 1 Oscar. Another 5 wins ,5.0,1.0,
522,522,A Girl in the River: The Price of Forgiveness,2015-10-28,28 Oct 2015,0.0,0.0,0.0,Documentary,TV-PG,40.0,,7.9,Won 1 Oscar. Another 1 win.,HBO Documentary Films,Won 1 Oscar. Another 1 win.,1.0,,
523,523,Last Day of Freedom,2015-04-11,11 Apr 2015,0.0,0.0,0.0,Animation,,32.0,,7.6,Nominated for 1 Oscar. Another 5 wins.,,Nominated for 1 Oscar. Another 5 wins.,5.0,,
524,524,Star Wars: The Force Awakens,2015-12-15,18 Dec 2015,245000000.0,2068223624.0,936658640.0,Action,PG-13,136.0,81.0,8.0,Nominated for 5 Oscars. Another 57 wins & 123 nominations.,Walt Disney Pictures,Nominated for 5 Oscars. Another 57 wins ,57.0,123.0,
525,525,Mustang,2015-06-17,17 Jun 2015,1300000.0,250000.0,560778.0,Drama,PG-13,97.0,83.0,7.6,Nominated for 1 Oscar. Another 42 wins & 58 nominations.,CG Cinéma,Nominated for 1 Oscar. Another 42 wins ,42.0,58.0,
526,526,A Private War,2018-11-16,16 Nov 2018,0.0,0.0,0.0,Drama,,106.0,76.0,7.0,,Aviron Pictures,,0.0,,
527,527,The Bath Song & More Kids Songs: Super Simple Songs,2015-04-22,10 Jul 2017,0.0,0.0,0.0,Music,,40.0,,,,,,0.0,,
528,528,Prologue,2015-06-01,23 Feb 2016,0.0,0.0,0.0,Action,,6.0,,6.3,Nominated for 1 Oscar. Another 1 nomination.,Animation Masterclass,Nominated for 1 Oscar. Another 1 nomination.,0.0,,
529,529,Sanjay's Super Team,2015-11-25,25 Nov 2015,0.0,0.0,0.0,Animation,PG,7.0,,6.9,Nominated for 1 Oscar. Another 2 nominations.,Pixar,Nominated for 1 Oscar. Another 2 nominations.,0.0,,
530,530,World of Tomorrow,2015-03-05,31 Mar 2015,0.0,0.0,0.0,Animation,G,17.0,,8.2,Nominated for 1 Oscar. Another 27 wins & 3 nominations.,,Nominated for 1 Oscar. Another 27 wins ,27.0,3.0,
531,531,Ave Maria,2015-05-18,21 Jun 2015,0.0,0.0,0.0,Comedy,,15.0,,6.5,Nominated for 1 Oscar. Another 10 wins & 21 nominations.,Incognito Films,Nominated for 1 Oscar. Another 10 wins ,10.0,21.0,
532,532,Shok,2015-04-10,23 Feb 2016,0.0,0.0,0.0,Drama,,21.0,,8.2,Nominated for 1 Oscar. Another 14 wins & 4 nominations.,,Nominated for 1 Oscar. Another 14 wins ,14.0,4.0,
533,533,Stutterer,2015-07-08,09 Sep 2015,0.0,0.0,0.0,Drama,,12.0,,7.7,Won 1 Oscar. Another 5 wins & 1 nomination.,Bare Golly Films,Won 1 Oscar. Another 5 wins ,5.0,1.0,
534,534,Ex Machina,2015-01-21,24 Apr 2015,15000000.0,36869414.0,19012798.0,Drama,R,108.0,78.0,7.7,Won 1 Oscar. Another 70 wins & 153 nominations.,A24 Films,Won 1 Oscar. Another 70 wins ,70.0,153.0,
535,535,Straight Outta Compton,2015-08-13,14 Aug 2015,28000000.0,201634991.0,129402415.0,Drama,R,147.0,72.0,7.9,Nominated for 1 Oscar. Another 27 wins & 40 nominations.,Universal Pictures,Nominated for 1 Oscar. Another 27 wins ,27.0,40.0,
536,536,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,2016-05-14,07 Jan 2017,10000000.0,0.0,0.0,Documentary,TV-14,95.0,78.0,8.0,Nominated for 2 Primetime Emmys. Another 1 win & 4 nominations.,HBO Films,Nominated for 2 Primetime Emmys. Another 1 win ,1.0,4.0,
537,537,He Got Game,1998-05-01,01 May 1998,25000000.0,21567853.0,0.0,Drama,R,136.0,63.0,6.9,10 nominations.,Buena Vista,10 nominations.,,,
538,538,Mumford,,24 Sep 1999,,,0.0,,R,112.0,62.0,6.9,1 win & 1 nomination.,Buena Vista Pictures,1 win ,0.0,1.0,
539,539,King Richard and the Crusaders,,07 Aug 1954,,,0.0,,APPROVED,114.0,,5.7,,Warner Home Video,,0.0,,
540,540,...Og det var Danmark,,09 Apr 2008,,,0.0,,,107.0,,7.6,,,,0.0,,
541,541,La môme aux boutons,,22 Oct 1958,,,0.0,,,98.0,,,,,,0.0,,
542,542,I'm Not There,,07 Dec 2007,,,4000000.0,,R,135.0,73.0,7.0,Nominated for 1 Oscar. Another 27 wins & 45 nominations.,The Weinstein Co.,Nominated for 1 Oscar. Another 27 wins ,27.0,45.0,
543,543,A Christmas Eve Conversation with Quentin Tarantino & Paul Thomas Anderson,,24 Dec 2015,,,0.0,,,41.0,,6.8,,,,0.0,,
544,544,Julie,,17 Oct 1956,,,0.0,,APPROVED,99.0,,6.2,,Warner Home Video,,0.0,,
545,545,Rosy-Fingered Dawn: a Film on Terrence Malick,,01 Sep 2002,,,0.0,,,90.0,,6.2,,,,0.0,,
546,546,Wallace,,24 Apr 2014,,,0.0,,,19.0,,9.3,1 win.,,1 win.,,,
547,547,Don't Tell Mom the Babysitter's Dead,,07 Jun 1991,,,0.0,,PG-13,102.0,35.0,6.1,4 nominations.,,4 nominations.,,,
548,548,The Making of 'Sophie Scholl - Die letzten Tage',,27 Feb 2005,,,0.0,,,45.0,,,,,,0.0,,
549,549,Siðasti bærinn í dalnum,,11 Mar 1950,,,0.0,,,0.0,,7.0,,,,0.0,,
550,550,Eddie Murphy: Raw,,18 Dec 1987,,,0.0,,R,93.0,54.0,7.6,,Paramount Pictures,,0.0,,
551,551,"My Country, No More",,,,,0.0,,,0.0,,,,,,0.0,,
552,552,Indigènes: Sur les traces d'indigène,,01 Nov 2006,,,0.0,,,52.0,,,,,,0.0,,
553,553,The Stig-Helmer Story,,25 Dec 2011,,,0.0,,,100.0,,4.4,1 nomination.,,1 nomination.,,,
554,554,Flags of our Fathers,,20 Oct 2006,,,33600000.0,,R,135.0,79.0,7.1,Nominated for 2 Oscars. Another 15 wins & 24 nominations.,Paramount,Nominated for 2 Oscars. Another 15 wins ,15.0,24.0,
555,555,Katyn,,21 Sep 2007,,,0.0,,,121.0,81.0,7.1,Nominated for 1 Oscar. Another 14 wins & 12 nominations.,Artificial Eye,Nominated for 1 Oscar. Another 14 wins ,14.0,12.0,
556,556,The Betrayal - Nerakhoon,,21 Nov 2008,,,0.0,,,96.0,78.0,7.3,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,The Cinema Guild,Nominated for 1 Oscar. Another 2 wins ,2.0,4.0,
557,557,The Lady and the Reaper (La dama y la muerte),,19 Feb 2010,,,0.0,,TV-G,8.0,,7.2,,,,0.0,,
558,558,GasLand,,17 Jan 2011,,,30846.0,,NOT RATED,107.0,,7.7,Nominated for 1 Oscar. Another 7 wins & 6 nominations.,Independent Pictures,Nominated for 1 Oscar. Another 7 wins ,7.0,6.0,
559,559,Bandits en automobile - Épisode 2: Hors-la-loi,,,,,0.0,,,0.0,,6.3,,,,0.0,,
560,560,"Eros, O Deus do Amor",,,,,0.0,,,107.0,,6.3,5 wins.,,5 wins.,,,
561,561,Chico,,17 Jan 2002,,,0.0,,,112.0,,7.1,5 wins & 3 nominations.,,5 wins ,0.0,3.0,
562,562,God Is the Bigger Elvis,,01 Apr 2012,,,0.0,,,37.0,,7.1,Nominated for 1 Oscar. Another 1 win & 2 nominations.,HBO Documentary Films,Nominated for 1 Oscar. Another 1 win ,1.0,2.0,
563,563,The Fantastic Flying Books of Mr. Morris Lessmore,,24 Sep 2014,,,0.0,,TV-G,15.0,,8.0,Won 1 Oscar. Another 6 wins & 1 nomination.,,Won 1 Oscar. Another 6 wins ,6.0,1.0,
564,564,Jagal Bhaag Hamar,,01 Jan 1978,,,0.0,,,0.0,,,,,,0.0,,
565,565,Star Trek: Into Darkness,,16 May 2013,,,228756232.0,,PG-13,132.0,72.0,7.7,Nominated for 1 Oscar. Another 6 wins & 56 nominations.,Paramount,Nominated for 1 Oscar. Another 6 wins ,6.0,56.0,
566,566,Theeb,,19 Mar 2015,,,128430.0,,NOT RATED,100.0,80.0,7.2,Nominated for 1 Oscar. Another 10 wins & 14 nominations.,Noor Pictures,Nominated for 1 Oscar. Another 10 wins ,10.0,14.0,
